mill_name_,latitude,longitude,iso,certificat,group_name
Pratama Prosentindo,0.5544,109.8455,IDN,None,Unknown
Sinar Bengkulu Selatan,-4.3782,102.8406,IDN,None,Unknown
Selapan Jaya (Limau Mungkur),-3.7069,105.0967,IDN,None,Unknown
Mutiara Bunda Jaya,-3.942,105.1098,IDN,None,Unknown
Surya Panen Subur,3.8077,96.4947,IDN,None,Unknown
Sentosa Sejahtera Sejati,-2.6655,101.2998,IDN,None,Unknown
Sinar Kencana Inti Perkasa (Senakin),-2.8077,116.1863,IDN,None,Unknown
Sumber Kembang Jaya,3.7658,98.4074,IDN,None,Unknown
Cipta Agro Sejati,1.8712,100.431,IDN,None,Unknown
PT BINA RAHMAD MADANI,3.9319,98.1796,IDN,None,Unknown
PT JAYA PALMA NUSANTARA,3.9633,98.3628,IDN,None,Unknown
Pundi Lahan Khatulistiwa,-0.0208,109.5462,IDN,None,Unknown
Dharmasraya Lestarindo,-1.076,101.6636,IDN,None,Unknown
Citra Bumi Agro,0.9958,100.6169,IDN,None,Unknown
ANUGRAH FAJAR REZEKI,4.5743,97.9097,IDN,None,Unknown
JAMIKA RAYA,-1.4394,101.7509,IDN,None,Unknown
PALM TRIMITRA INDOTAMA,3.5419,98.7942,IDN,None,Unknown
KARYA SERASI JAYA ABADI,3.3423,99.2225,IDN,None,Unknown
SANG GUAN,5.2043,118.1341,MYS,None,Unknown
PT PERKEBUNAN MILANO PINANG AWAN POM,1.4733,100.1273,IDN,None,Unknown
unknown,2.8726,101.5417,MYS,None,Unknown
unknown,2.9865,102.927,MYS,None,Unknown
unknown,3.102,103.0361,MYS,None,Unknown
unknown,3.3367,103.1001,MYS,None,Unknown
unknown,1.7822,103.7628,MYS,None,Unknown
unknown,1.8561,103.2093,MYS,None,Unknown
unknown,3.4689,102.3142,MYS,None,Unknown
unknown,3.6318,102.7671,MYS,None,Unknown
unknown,3.9829,102.2224,MYS,None,Unknown
unknown,3.7668,101.856,MYS,None,Unknown
unknown,3.528,101.9812,MYS,None,Unknown
unknown,2.6383,103.0007,MYS,None,Unknown
unknown,3.672,102.9123,MYS,None,Unknown
unknown,4.2438,100.969,MYS,None,Unknown
unknown,2.8456,101.4677,MYS,None,Unknown
unknown,1.9448,100.1013,IDN,None,Unknown
unknown,5.4861,102.2209,MYS,None,Unknown
unknown,2.771,102.9148,MYS,None,Unknown
unknown,2.922,101.474,MYS,None,Unknown
unknown,9.5337,-84.2839,CRI,None,Unknown
unknown,9.4071,-84.0859,CRI,None,Unknown
unknown,3.2734,102.233,MYS,None,Unknown
unknown,4.3569,98.0911,IDN,None,Unknown
unknown,1.9747,102.8894,MYS,None,Unknown
unknown,2.6951,99.6185,IDN,None,Unknown
unknown,3.0333,99.35,IDN,None,Unknown
unknown,2.874,99.6327,IDN,None,Unknown
unknown,3.522,98.9425,IDN,None,Unknown
unknown,3.0882,101.412,MYS,None,Unknown
unknown,5.3372,118.4736,MYS,None,Unknown
unknown,3.1361,101.4081,MYS,None,Unknown
unknown,3.0746000000000002,101.4591,MYS,None,Unknown
unknown,1.1756,99.1558,IDN,None,Unknown
unknown,4.2162,100.6636,MYS,None,Unknown
unknown,3.133,101.3762,MYS,None,Unknown
unknown,4.4232,100.6734,MYS,None,Unknown
unknown,4.5596,97.9104,IDN,None,Unknown
unknown,4.2419,98.0514,IDN,None,Unknown
unknown,3.2039,99.4039,IDN,None,Unknown
unknown,3.7597,98.3933,IDN,None,Unknown
unknown,2.1,99.77,IDN,None,Unknown
unknown,2.3512,100.1092,IDN,None,Unknown
unknown,3.8889,96.5785,IDN,None,Unknown
unknown,4.06,96.262200000000007,IDN,None,Unknown
unknown,0.1506,101.9914,IDN,None,Unknown
unknown,3.1481,99.5564,IDN,None,Unknown
unknown,3.8516,98.2032,IDN,None,Unknown
unknown,3.6198,103.1606,MYS,None,Unknown
unknown,4.1025,101.3206,MYS,None,Unknown
unknown,5.0997,102.1758,MYS,None,Unknown
unknown,4.0561,101.1402,MYS,None,Unknown
unknown,3.9987,101.1673,MYS,None,Unknown
unknown,4.7107,100.7129,MYS,None,Unknown
unknown,4.1614,101.165,MYS,None,Unknown
unknown,1.1394,100.4086,IDN,None,Unknown
unknown,3.3962,101.418,MYS,None,Unknown
unknown,1.7309,103.5383,MYS,None,Unknown
unknown,3.4974,101.4674,MYS,None,Unknown
unknown,4.608,100.695,MYS,None,Unknown
unknown,4.8915,101.9749,MYS,None,Unknown
unknown,3.4107,102.5073,MYS,None,Unknown
unknown,3.6038,102.9182,MYS,None,Unknown
unknown,3.504,102.1823,MYS,None,Unknown
unknown,3.958,101.1911,MYS,None,Unknown
unknown,3.1036,101.3907,MYS,None,Unknown
unknown,2.8517,101.6501,MYS,None,Unknown
unknown,3.4657,102.5885,MYS,None,Unknown
unknown,3.8538,100.9683,MYS,None,Unknown
unknown,3.8897,100.9028,MYS,None,Unknown
unknown,2.8484,101.4631,MYS,None,Unknown
unknown,2.6503,101.6553,MYS,None,Unknown
unknown,4.593,103.2003,MYS,None,Unknown
unknown,1.4876,99.9634,IDN,None,Unknown
unknown,2.1653,103.0594,MYS,None,Unknown
unknown,8.6295,-83.0032,CRI,None,Unknown
unknown,2.616,102.8364,MYS,None,Unknown
unknown,0.7259,100.5788,IDN,None,Unknown
unknown,0.644,101.1097,IDN,None,Unknown
unknown,0.5788,100.7509,IDN,None,Unknown
unknown,-3.6444,102.2424,IDN,None,Unknown
unknown,3.7143,103.1243,MYS,None,Unknown
unknown,4.4496,101.0162,MYS,None,Unknown
unknown,4.2444,100.6735,MYS,None,Unknown
unknown,1.7672,103.3763,MYS,None,Unknown
unknown,3.0875,103.0586,MYS,None,Unknown
unknown,2.2435,103.1379,MYS,None,Unknown
unknown,1.7622,103.4487,MYS,None,Unknown
unknown,2.6793,103.5061,MYS,None,Unknown
unknown,2.9905,102.858,MYS,None,Unknown
unknown,4.648,100.695,MYS,None,Unknown
unknown,0.6589,100.8967,IDN,None,Unknown
unknown,5.5823,100.6302,MYS,None,Unknown
unknown,5.3951,100.71,MYS,None,Unknown
unknown,-1.0776,103.1094,IDN,None,Unknown
unknown,2.3812,103.671,MYS,None,Unknown
unknown,4.818,101.0887,MYS,None,Unknown
unknown,3.8945,100.9378,MYS,None,Unknown
unknown,6.7144,117.05,MYS,None,Unknown
unknown,2.8053,102.3994,MYS,None,Unknown
unknown,4.2828,114.0012,MYS,None,Unknown
unknown,2.5946,102.4134,MYS,None,Unknown
unknown,3.9103,101.8113,MYS,None,Unknown
unknown,2.8756,101.4995,MYS,None,Unknown
unknown,4.0612,97.9266,IDN,None,Unknown
unknown,3.3317,99.0433,IDN,None,Unknown
unknown,0.6388,101.9765,IDN,None,Unknown
unknown,1.6969,100.7018,IDN,None,Unknown
unknown,0.529,100.777,IDN,None,Unknown
unknown,0.3965,100.6132,IDN,None,Unknown
unknown,1.5211,103.9594,MYS,None,Unknown
unknown,2.4961,102.4769,MYS,None,Unknown
KILANG KELAPA SAWIT SAKILAN,5.8393,117.8437,MYS,RSPO Certified,Unknown
KKS Bukit Mendi,3.2058,102.3034,MYS,RSPO Certified,Unknown
K.K.S. SYARIMO,5.334,117.7813,MYS,RSPO Certified,Unknown
Rekahalus,5.7667,117.4637,MYS,RSPO Certified,Unknown
PT INDOMAKMUR SAWIT BERJAYA (PASIR PANGARAYAN) Jl,0.0747,102.0322,IDN,RSPO Certified,Unknown
PT ADEI PLANTATION & INDUSTRY (MANDAU) Jl,1.0822,101.3331,IDN,RSPO Certified,Unknown
PT SOCFIN INDONESIA (SEI LIPUT MILL),4.2319,98.0594,IDN,RSPO Certified,Unknown
Nagasakti,0.7832,101.0503,IDN,RSPO Certified,Unknown
Ujung Tanjung,0.9714,101.2633,IDN,RSPO Certified,Unknown
Hindoli,-2.6128,104.1282,IDN,RSPO Certified,Unknown
Aek Tarum,-3.8389,104.9716,IDN,RSPO Certified,Unknown
Swakarsa Sinarsentosa Mill,1.1237,116.8518,IDN,RSPO Certified,Unknown
Padang Halaban,2.3192,99.8394,IDN,RSPO Certified,Unknown
Langga Payung,1.6545,99.8869,IDN,RSPO Certified,Unknown
Ramarama,0.5335,101.0764,IDN,RSPO Certified,Unknown
Libo,0.9286,101.2064,IDN,RSPO Certified,Unknown
WAHA,1.7936,104.0753,MYS,RSPO Certified,Unknown
Kilang Kelapa Sawit Tanjong Malim,3.6943,101.4858,MYS,RSPO Certified,Unknown
Syarikat Pukin Ladang Kelapa Sawit,2.7189,102.908,MYS,RSPO Certified,Unknown
SEMENCHU POM,1.5783,104.1033,MYS,RSPO Certified,Unknown
PT ANEKA INTIPERSADA (TELUK SIAK),0.5914,101.6589,IDN,RSPO Certified,Unknown
PT PERKEBUNAN MILANO PINANG AWAN POM,1.8428,100.2031,IDN,RSPO Certified,Unknown
MUSTIKA SEMBULUH 1,-2.5905,112.5113,IDN,RSPO Certified,Unknown
PT PP LONDON SUMATRA INDONESIA TURANGIE MILL,3.4782,98.2677,IDN,RSPO Certified,Unknown
Temerloh Mill,4.403,103.248,MYS,RSPO Certified,Unknown
Kilang Kelapa Sawit Fortuna,3.1636,113.5997,MYS,RSPO Certified,Unknown
Sawit Sumbermas Sarana,-2.3056,111.6143,IDN,RSPO Certified,Unknown
Sahabat Mewah Dan Makmur,-2.9969,107.8767,IDN,RSPO Certified,Unknown
Buana Wiralestari Mas- PKS Kijang,0.8339,101.0443,IDN,RSPO Certified,Unknown
Meganusa Intisawit,-0.5706,102.3063,IDN,RSPO Certified,Unknown
Salim Ivomas Pratama - PKS Kayangan,1.6633,100.5903,IDN,RSPO Certified,Unknown
BINUANG OIL MILL,4.7042,118.0603,MYS,RSPO Certified,Unknown
Tetangga Akrab Palm Oil Mill,5.3081,102.9104,MYS,RSPO Certified,Unknown
Perkasa Subur Sakti,4.7081,97.8389,IDN,RSPO Certified,Unknown
Sekarbumi Alamlestari Mill,0.7579,101.2183,IDN,RSPO Certified,Unknown
Lian Hup Oil Mill,1.6336,104.2189,MYS,RSPO Certified,Unknown
Tania Selatan,-3.627,104.8695,IDN,RSPO Certified,Unknown
TANJUNG KEMBIRI MILL,-3.0313,107.7718,IDN,RSPO Certified,Unknown
Agro Muko (PKS Bunga Tanjung),-2.7164,101.3694,IDN,RSPO Certified,Unknown
Bina Sains Cemerlang,-2.9864,103.4073,IDN,RSPO Certified,Unknown
Guthrie Pecconina Indonesia,-2.9162,103.7508,IDN,RSPO Certified,Unknown
Inti Indosawit Subur (PKS Muara Bulian),-1.5851,103.2012,IDN,RSPO Certified,Unknown
Leidong West,-1.9014,105.4764,IDN,RSPO Certified,Unknown
Sime Indo Agro,0.268,110.4823,IDN,RSPO Certified,Unknown
unknown,2.7869,102.5045,MYS,RSPO Certified,Unknown
unknown,3.2692,102.5761,MYS,RSPO Certified,Unknown
unknown,10.9083,103.8275,KHM,RSPO Certified,Unknown
unknown,3.3463,102.5974,MYS,RSPO Certified,Unknown
unknown,2.735,102.4083,MYS,RSPO Certified,Unknown
unknown,1.7806,103.4686,MYS,RSPO Certified,Unknown
unknown,1.7036,100.1722,IDN,RSPO Certified,Unknown
unknown,3.2881,99.1106,IDN,RSPO Certified,Unknown
unknown,2.0667,100.0667,IDN,RSPO Certified,Unknown
unknown,3.1649,99.4303,IDN,RSPO Certified,Unknown
unknown,3.5311,99.0919,IDN,RSPO Certified,Unknown
unknown,1.8252,103.6408,MYS,RSPO Certified,Unknown
unknown,3.57,102.3101,MYS,RSPO Certified,Unknown
unknown,4.2012,101.8628,MYS,RSPO Certified,Unknown
unknown,1.9854,103.4623,MYS,RSPO Certified,Unknown
unknown,2.7,102.7833,MYS,RSPO Certified,Unknown
unknown,3.9694,100.9858,MYS,RSPO Certified,Unknown
unknown,-9.4425,160.2185,PNG,RSPO Certified,Unknown
unknown,1.8357,103.4621,MYS,RSPO Certified,Unknown
unknown,0.4344,101.825,IDN,RSPO Certified,Unknown
unknown,3.041,99.5814,IDN,RSPO Certified,Unknown
